chunk_id,kind,entity_type,source_kb,source_file,product_layer,text_len,name
edge:governed_by:326,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,62,trial:NCT06735326 -[governed_by]-> axis8d:ddr
edge:governed_by:327,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,64,trial:NCT06735326 -[governed_by]-> axis8d:vegf
edge:governed_by:328,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,64,trial:NCT06253520 -[governed_by]-> axis8d:mapk
edge:governed_by:329,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,60,trial:NCT06253520 -[governed_by]-> axis8d:io
edge:governed_by:330,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,62,trial:NCT05740956 -[governed_by]-> axis8d:ddr
edge:governed_by:331,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,60,trial:NCT05740956 -[governed_by]-> axis8d:io
edge:governed_by:332,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,64,trial:NCT05638594 -[governed_by]-> axis8d:pi3k
edge:governed_by:333,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,64,trial:NCT05638594 -[governed_by]-> axis8d:her2
edge:governed_by:334,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,64,trial:NCT04938583 -[governed_by]-> axis8d:vegf
edge:governed_by:335,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,64,trial:NCT04519151 -[governed_by]-> axis8d:vegf
edge:governed_by:336,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,60,trial:NCT04519151 -[governed_by]-> axis8d:io
edge:governed_by:337,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,64,trial:NCT06840002 -[governed_by]-> axis8d:vegf
edge:governed_by:338,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,60,trial:NCT06840002 -[governed_by]-> axis8d:io
edge:governed_by:339,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,64,trial:NCT07059845 -[governed_by]-> axis8d:vegf
edge:governed_by:340,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,60,trial:NCT07059845 -[governed_by]-> axis8d:io
edge:governed_by:341,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,64,trial:NCT04236479 -[governed_by]-> axis8d:vegf
edge:governed_by:342,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,60,trial:NCT04236479 -[governed_by]-> axis8d:io
edge:governed_by:343,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,64,trial:NCT06957379 -[governed_by]-> axis8d:pi3k
edge:governed_by:344,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,60,trial:NCT04430179 -[governed_by]-> axis8d:io
edge:governed_by:345,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,64,trial:NCT03160079 -[governed_by]-> axis8d:pi3k
edge:governed_by:346,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,60,trial:NCT03160079 -[governed_by]-> axis8d:io
edge:governed_by:347,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,62,trial:NCT02101775 -[governed_by]-> axis8d:ddr
edge:governed_by:348,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,64,trial:NCT02101775 -[governed_by]-> axis8d:mapk
edge:governed_by:349,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,60,trial:NCT03860272 -[governed_by]-> axis8d:io
edge:governed_by:350,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,60,trial:NCT04024878 -[governed_by]-> axis8d:io
edge:governed_by:351,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,62,trial:NCT01366144 -[governed_by]-> axis8d:ddr
edge:governed_by:352,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,64,trial:NCT01366144 -[governed_by]-> axis8d:mapk
edge:governed_by:353,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,62,trial:NCT06419179 -[governed_by]-> axis8d:ddr
edge:governed_by:354,edge,edge_governed_by,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,60,trial:NCT06419179 -[governed_by]-> axis8d:io
